timestamp,trip_id,route_id,stop_id,delay_seconds,schedule_relationship,lat,lon
2026-07-08T20:20:54+00:00,74546073,303-20789,4836,,0,51.1164,-113.947
2026-07-08T20:20:54+00:00,74546083,303-20789,8214,,0,51.0668,-114.059
2026-07-08T20:20:54+00:00,74546095,303-20789,6846,,0,51.0865,-114.132
2026-07-08T20:20:54+00:00,74546096,303-20789,9402,,0,51.0669,-114.112
2026-07-08T20:20:54+00:00,74546117,303-20789,9407,,0,51.0671,-114.07
2026-07-08T20:20:54+00:00,74546119,303-20789,2350,,0,51.0817,-114.131
2026-07-08T20:20:54+00:00,74546132,303-20789,2802,,0,51.0669,-114.014
2026-07-08T20:20:54+00:00,74546144,303-20789,2799,,0,51.0816,-113.962
2026-07-08T20:20:54+00:00,74546182,71-20789,9651,,0,51.1089,-113.969
2026-07-08T20:20:54+00:00,74546292,71-20789,9540,,0,51.1202,-113.928
2026-07-08T20:20:54+00:00,74546293,21-20789,9642,,0,51.1086,-113.975
2026-07-08T20:20:54+00:00,74546294,55-20789,4307,,0,51.0998,-113.957
2026-07-08T20:20:54+00:00,74546296,21-20789,6080,,0,51.099,-113.934
2026-07-08T20:20:54+00:00,74546297,55-20789,7887,,0,51.1075,-113.964
2026-07-08T20:20:54+00:00,74546406,23-20789,2812,,0,50.9718,-113.958
2026-07-08T20:20:54+00:00,74546416,23-20789,3505,,0,50.8942,-113.942
2026-07-08T20:20:54+00:00,74546428,23-20789,8576,,0,51.1265,-113.947
2026-07-08T20:20:54+00:00,74546439,23-20789,3610,,0,50.9155,-113.957
2026-07-08T20:20:54+00:00,74546446,23-20789,9477,,0,51.0252,-113.959
2026-07-08T20:20:54+00:00,74546457,23-20789,2798,,0,51.0963,-113.959
2026-07-08T20:20:54+00:00,74546466,23-20789,9981,,0,51.0343,-113.958
2026-07-08T20:20:54+00:00,74546480,23-20789,3507,,0,50.9164,-113.958
2026-07-08T20:20:54+00:00,74546488,75-20789,2461,,0,50.8794,-113.957
2026-07-08T20:20:54+00:00,74546580,75-20789,8512,,0,50.9034,-114.061
2026-07-08T20:20:54+00:00,74546615,79-20789,2592,,0,50.8924,-113.925
2026-07-08T20:20:54+00:00,74546669,2-20789,5107,,0,51.077,-114.072
2026-07-08T20:20:54+00:00,74546684,2-20789,4459,,0,51.1235,-114.071
2026-07-08T20:20:54+00:00,74546702,2-20789,7916,,0,51.0378,-114.105
2026-07-08T20:20:54+00:00,74546718,2-20789,5091,,0,51.0796,-114.071
2026-07-08T20:20:54+00:00,74546726,2-20789,8068,,0,51.038,-114.16
2026-07-08T20:20:54+00:00,74546773,102-20789,5859,,0,50.9013,-114.064
2026-07-08T20:20:54+00:00,74546817,102-20789,8668,,0,50.8983,-114.069
2026-07-08T20:20:54+00:00,74546887,194-20789,2428,,0,50.878,-114.022
2026-07-08T20:20:54+00:00,74546917,11-20789,3928,,0,50.915,-114.123
2026-07-08T20:20:54+00:00,74546918,11-20789,4798,,0,50.9107,-114.07
2026-07-08T20:20:54+00:00,74546974,12-20789,9261,,0,50.9265,-114.073
2026-07-08T20:20:54+00:00,74546975,12-20789,9313,,0,50.9026,-114.076
2026-07-08T20:20:54+00:00,74547009,60-20789,8597,,0,51.1247,-113.948
2026-07-08T20:20:54+00:00,74547073,153-20789,2248,,0,50.8998,-114.069
2026-07-08T20:20:54+00:00,74547106,153-20789,3975,,0,50.9146,-113.956
2026-07-08T20:20:54+00:00,74547125,61-20789,6572,,0,51.1141,-113.946
2026-07-08T20:20:54+00:00,74547163,33-20789,6042,,0,51.082,-114.011
2026-07-08T20:20:54+00:00,74547164,33-20789,7528,,0,51.0848,-114.012
2026-07-08T20:20:54+00:00,74547203,303-20789,5402,,0,51.0672,-114.12
2026-07-08T20:20:54+00:00,74547204,303-20789,9444,,0,51.0671,-113.997
2026-07-08T20:20:54+00:00,74547205,303-20789,7892,,0,51.1136,-113.947
2026-07-08T20:20:54+00:00,74547228,303-20789,2798,,0,51.0957,-113.958
2026-07-08T20:20:54+00:00,74547272,300-20789,4944,,0,51.1421,-114.069
2026-07-08T20:20:54+00:00,74547283,300-20789,6658,,0,51.0672,-114.062
2026-07-08T20:20:54+00:00,74547333,300-20789,2371,,0,51.0494,-114.063
2026-07-08T20:20:54+00:00,74547334,300-20789,8454,,0,51.142,-114.07
2026-07-08T20:20:54+00:00,74547377,4-20789,5783,,0,51.1128,-114.071
2026-07-08T20:20:54+00:00,74547381,4-20789,8051,,0,51.054,-114.086
2026-07-08T20:20:54+00:00,74547382,4-20789,5918,,0,51.0599,-114.054
2026-07-08T20:20:54+00:00,74547383,4-20789,5271,,0,51.11,-114.057
2026-07-08T20:20:54+00:00,74547436,5-20789,5270,,0,51.1182,-114.053
2026-07-08T20:20:54+00:00,74547441,5-20789,5254,,0,51.0509,-114.05
2026-07-08T20:20:54+00:00,74547442,5-20789,8051,,0,51.0535,-114.086
2026-07-08T20:20:54+00:00,74547443,5-20789,6753,,0,51.1044,-114.085
2026-07-08T20:20:54+00:00,74547482,2-20789,5143,,0,51.0429,-114.081
2026-07-08T20:20:54+00:00,74547485,2-20789,5143,,0,51.0426,-114.081
2026-07-08T20:20:54+00:00,74547498,38-20789,7408,,0,51.0817,-114.038
2026-07-08T20:20:54+00:00,74547679,23-20789,8149,,0,51.0805,-113.958
2026-07-08T20:20:54+00:00,74547719,85-20789,9655,,0,51.1093,-113.965
2026-07-08T20:20:54+00:00,74547835,128-20789,8597,,0,51.1247,-113.948
2026-07-08T20:20:54+00:00,74547837,128-20789,1974,,0,51.1534,-113.952
2026-07-08T20:20:54+00:00,74547840,128-20789,7980,,0,51.1643,-113.962
2026-07-08T20:20:54+00:00,74547883,145-20789,1931,,0,51.126,-113.949
2026-07-08T20:20:54+00:00,74547885,145-20789,2297,,0,51.1473,-113.97
2026-07-08T20:20:54+00:00,74547886,145-20789,1907,,0,51.1612,-113.966
2026-07-08T20:20:54+00:00,74547939,136-20789,1963,,0,51.1482,-113.932
2026-07-08T20:20:54+00:00,74547982,100-20789,2549,,0,51.1323,-113.959
2026-07-08T20:20:54+00:00,74547985,100-20789,7557,,0,51.1317,-114.011
2026-07-08T20:20:54+00:00,74547991,100-20789,7599,,0,51.1542,-114.056
2026-07-08T20:20:54+00:00,74548036,157-20789,2545,,0,51.134,-113.97
2026-07-08T20:20:54+00:00,74548064,157-20789,4455,,0,51.1544,-114.042
2026-07-08T20:20:54+00:00,74548100,157-20789,9551,,0,51.1252,-113.956
2026-07-08T20:20:54+00:00,74548101,157-20789,2860,,0,51.154,-114.028
2026-07-08T20:20:54+00:00,74548148,34-20789,6809,,0,51.0754,-113.982
2026-07-08T20:20:54+00:00,74548149,34-20789,7663,,0,51.0727,-113.936
2026-07-08T20:20:54+00:00,74548199,43-20789,7104,,0,51.1008,-113.976
2026-07-08T20:20:54+00:00,74548200,43-20789,2514,,0,51.1002,-113.966
2026-07-08T20:20:54+00:00,74548218,43-20789,4426,,0,51.0017,-114.041
2026-07-08T20:20:54+00:00,74548219,43-20789,8503,,0,51.0138,-113.999
2026-07-08T20:20:54+00:00,74548233,43-20789,7578,,0,51.0844,-113.982
2026-07-08T20:20:54+00:00,74548238,43-20789,8187,,0,50.9788,-113.983
2026-07-08T20:20:54+00:00,74548241,43-20789,4130,,0,50.9928,-114.04
2026-07-08T20:20:54+00:00,74548260,43-20789,4285,,0,51.0188,-113.997
2026-07-08T20:20:54+00:00,74548262,43-20789,6152,,0,51.0463,-113.982
2026-07-08T20:20:54+00:00,74548278,43-20789,2798,,0,51.0956,-113.958
2026-07-08T20:20:54+00:00,74548283,43-20789,7564,,0,51.0641,-113.981
2026-07-08T20:20:54+00:00,74548292,43-20789,4522,,0,50.9851,-114.002
2026-07-08T20:20:54+00:00,74548295,43-20789,8060,,0,50.9843,-114.022
2026-07-08T20:20:54+00:00,74548304,43-20789,4283,,0,50.9929,-113.982
2026-07-08T20:20:54+00:00,74548325,58-20789,5872,,0,51.0595,-113.979
2026-07-08T20:20:54+00:00,74548333,20-20789,5739,,0,51.1027,-114.072
2026-07-08T20:20:54+00:00,74548351,20-20789,5739,,0,51.1025,-114.073
2026-07-08T20:20:54+00:00,74548361,20-20789,5408,,0,51.0763,-114.127
2026-07-08T20:20:54+00:00,74548376,20-20789,5759,,0,50.991,-114.096
2026-07-08T20:20:54+00:00,74548387,20-20789,7954,,0,50.9915,-114.096
2026-07-08T20:20:54+00:00,74548406,20-20789,4039,,0,51.0705,-114.13
2026-07-08T20:20:54+00:00,74548454,17-20789,7821,,0,51.0359,-114.045
2026-07-08T20:20:54+00:00,74548476,17-20789,4611,,0,51.0596,-114.041
2026-07-08T20:20:54+00:00,74548498,17-20789,9983,,0,51.0484,-114.064
2026-07-08T20:20:54+00:00,74548608,98-20789,9687,,0,51.0378,-114.195
2026-07-08T20:20:54+00:00,74548676,156-20789,3785,,0,51.0371,-114.187
2026-07-08T20:20:54+00:00,74548728,111-20789,3716,,0,51.0601,-114.211
2026-07-08T20:20:54+00:00,74548805,164-20789,8609,,0,51.0204,-114.18
2026-07-08T20:20:54+00:00,74548840,164-20789,3769,,0,51.0371,-114.188
2026-07-08T20:20:54+00:00,74548875,68-20789,2788,,0,51.0408,-113.911
2026-07-08T20:20:54+00:00,74548937,159-20789,9547,,0,51.1372,-113.935
2026-07-08T20:20:54+00:00,74549010,150-20789,8910,,0,50.9536,-113.975
2026-07-08T20:20:54+00:00,74549050,13-20789,5292,,0,51.0417,-114.081
2026-07-08T20:20:54+00:00,74549068,13-20789,6343,,0,51.0125,-114.141
2026-07-08T20:20:54+00:00,74549086,13-20789,4707,,0,51.0307,-114.089
2026-07-08T20:20:54+00:00,74549103,13-20789,6038,,0,51.0185,-114.161
2026-07-08T20:20:54+00:00,74549127,22-20789,9982,,0,51.0476,-114.07
2026-07-08T20:20:54+00:00,74549153,22-20789,3791,,0,51.0454,-114.092
2026-07-08T20:20:54+00:00,74549202,7-20789,7315,,0,51.0438,-114.066
2026-07-08T20:20:54+00:00,74549227,7-20789,7918,,0,51.0378,-114.093
2026-07-08T20:20:54+00:00,74549268,7-20789,5334,,0,51.0285,-114.095
2026-07-08T20:20:54+00:00,74549334,57-20789,6290,,0,51.0869,-113.982
2026-07-08T20:20:54+00:00,74549373,136-20789,2893,,0,51.1267,-113.97
2026-07-08T20:20:54+00:00,74549439,51-20789,9369,,0,51.0132,-114.197
2026-07-08T20:20:54+00:00,74549458,51-20789,1937,,0,51.0596,-114.194
2026-07-08T20:20:54+00:00,74549512,134-20789,7135,,0,51.1092,-114.204
2026-07-08T20:20:54+00:00,74549557,19-20789,2906,,0,51.079,-114.152
2026-07-08T20:20:54+00:00,74549572,19-20789,9617,,0,51.075,-114.145
2026-07-08T20:20:54+00:00,74549589,19-20789,8215,,0,51.0671,-114.055
2026-07-08T20:20:54+00:00,74549605,19-20789,7570,,0,51.0746,-113.982
2026-07-08T20:20:54+00:00,74549622,19-20789,5703,,0,51.0668,-114.062
2026-07-08T20:20:54+00:00,74549649,304-20789,3636,,0,51.0457,-114.102
2026-07-08T20:20:54+00:00,74549675,304-20789,3368,,0,50.988,-114.096
2026-07-08T20:20:54+00:00,74549695,304-20789,3380,,0,50.9366,-114.118
2026-07-08T20:20:54+00:00,74549711,304-20789,9174,,0,50.9615,-114.107
2026-07-08T20:20:54+00:00,74549727,304-20789,,,0,51.0433,-114.112
2026-07-08T20:20:54+00:00,74549755,23-20789,4322,,0,51.0553,-113.957
2026-07-08T20:20:54+00:00,74549776,26-20789,3711,,0,51.0403,-114.136
2026-07-08T20:20:54+00:00,74549777,26-20789,2969,,0,51.1213,-114.254
2026-07-08T20:20:54+00:00,74549790,26-20789,6731,,0,51.0942,-114.211
2026-07-08T20:20:54+00:00,74549855,120-20789,9880,,0,51.1235,-114.208
2026-07-08T20:20:54+00:00,74549883,108-20789,2906,,0,51.0817,-114.151
2026-07-08T20:20:54+00:00,74549886,108-20789,7471,,0,51.0922,-114.244
2026-07-08T20:20:54+00:00,74549921,108-20789,2611,,0,51.081,-114.208
2026-07-08T20:20:54+00:00,74549947,43-20789,6374,,0,50.9973,-114.067
2026-07-08T20:20:54+00:00,74550016,113-20789,5912,,0,51.1205,-114.185
2026-07-08T20:20:54+00:00,74550067,82-20789,9762,,0,51.103,-114.142
2026-07-08T20:20:54+00:00,74550088,82-20789,7252,,0,51.1616,-114.16
2026-07-08T20:20:54+00:00,74550108,82-20789,,,0,51.1068,-114.141
2026-07-08T20:20:54+00:00,74550160,53-20789,6794,,0,51.079,-114.164
2026-07-08T20:20:54+00:00,74550192,53-20789,8804,,0,51.0814,-114.173
2026-07-08T20:20:54+00:00,74550219,8-20789,6751,,0,51.0866,-114.132
2026-07-08T20:20:54+00:00,74550240,8-20789,3560,,0,51.0663,-114.137
2026-07-08T20:20:54+00:00,74550253,8-20789,9762,,0,51.1026,-114.142
2026-07-08T20:20:54+00:00,74550276,8-20789,5598,,0,51.0991,-114.141
2026-07-08T20:20:54+00:00,74550315,8-20789,3498,,0,51.1569,-114.069
2026-07-08T20:20:54+00:00,74550316,8-20789,9705,,0,51.1594,-114.095
2026-07-08T20:20:54+00:00,74550332,9-20789,8714,,0,51.001,-114.082
2026-07-08T20:20:54+00:00,74550350,9-20789,9762,,0,51.1024,-114.142
2026-07-08T20:20:54+00:00,74550365,9-20789,5553,,0,50.9971,-114.067
2026-07-08T20:20:54+00:00,74550376,9-20789,7573,,0,51.0747,-114.128
2026-07-08T20:20:54+00:00,74550386,9-20789,3746,,0,51.0233,-114.141
2026-07-08T20:20:54+00:00,74550401,9-20789,3767,,0,51.0304,-114.141
2026-07-08T20:20:54+00:00,74550416,9-20789,8026,,0,51.0598,-114.13
2026-07-08T20:20:54+00:00,74550430,9-20789,4049,,0,51.0953,-114.126
2026-07-08T20:20:54+00:00,74550460,90-20789,5580,,0,51.0459,-114.066
2026-07-08T20:20:54+00:00,74550475,90-20789,8442,,0,51.0498,-114.032
2026-07-08T20:20:54+00:00,74550495,90-20789,4642,,0,51.0444,-114.107
2026-07-08T20:20:54+00:00,74550513,90-20789,5408,,0,51.0766,-114.127
2026-07-08T20:20:54+00:00,74550536,123-20789,3493,,0,51.171,-114.142
2026-07-08T20:20:54+00:00,74550561,123-20789,9340,,0,51.1549,-114.104
2026-07-08T20:20:54+00:00,74550591,123-20789,9756,,0,51.1542,-114.108
2026-07-08T20:20:54+00:00,74550624,124-20789,3461,,0,51.1663,-114.068
2026-07-08T20:20:54+00:00,74550660,124-20789,2915,,0,51.1815,-114.094
2026-07-08T20:20:54+00:00,74550793,92-20789,9522,,0,50.9266,-113.971
2026-07-08T20:20:54+00:00,74550810,96-20789,8435,,0,50.9542,-114.074
2026-07-08T20:20:54+00:00,74550830,96-20789,7452,,0,50.9241,-113.98
2026-07-08T20:20:54+00:00,74550849,92-20789,4216,,0,50.9484,-114.042
2026-07-08T20:20:54+00:00,74550867,92-20789,8320,,0,50.9421,-113.996
2026-07-08T20:20:54+00:00,74550904,96-20789,2431,,0,50.9534,-113.998
2026-07-08T20:20:54+00:00,74550922,119-20789,2893,,0,51.1253,-113.97
2026-07-08T20:20:54+00:00,74550958,167-20789,3572,,0,50.8754,-114.036
2026-07-08T20:20:54+00:00,74550976,167-20789,3978,,0,50.9,-114.059
2026-07-08T20:20:54+00:00,74551014,65-20789,7088,,0,51.0887,-114.164
2026-07-08T20:20:54+00:00,74551021,65-20789,5907,,0,51.0483,-114.089
2026-07-08T20:20:54+00:00,74551040,65-20789,5993,,0,51.0815,-114.118
2026-07-08T20:20:54+00:00,74551066,65-20789,5993,,0,51.0808,-114.118
2026-07-08T20:20:54+00:00,74551100,104-20789,8026,,0,51.0605,-114.13
2026-07-08T20:20:54+00:00,74551138,104-20789,8052,,0,51.0572,-114.094
2026-07-08T20:20:54+00:00,74551190,78-20789,3577,,0,50.8947,-114.072
2026-07-08T20:20:54+00:00,74551216,78-20789,6558,,0,50.8997,-114.052
2026-07-08T20:20:54+00:00,74551249,78-20789,5830,,0,50.8765,-114.04
2026-07-08T20:20:54+00:00,74551308,147-20789,4534,,0,51.0139,-114.014
2026-07-08T20:20:54+00:00,74551318,147-20789,8281,,0,51.0039,-113.959
2026-07-08T20:20:54+00:00,74551346,148-20789,7586,,0,50.979,-113.999
2026-07-08T20:20:54+00:00,74551384,148-20789,8208,,0,50.9985,-113.97
2026-07-08T20:20:54+00:00,74551428,149-20789,1996,,0,50.9625,-113.938
2026-07-08T20:20:54+00:00,74551449,149-20789,6119,,0,50.9796,-114.061
2026-07-08T20:20:54+00:00,74551467,149-20789,7586,,0,50.9795,-113.998
2026-07-08T20:20:54+00:00,74551507,80-20789,1985,,0,51.117,-113.915
2026-07-08T20:20:54+00:00,74551647,,8980,,0,51.0909,-114.09
2026-07-08T20:20:54+00:00,74551696,,5508,,0,51.0669,-114.097
2026-07-08T20:20:54+00:00,74551843,301-20789,5120,,0,51.0477,-114.071
2026-07-08T20:20:54+00:00,74551844,301-20789,5168,,0,51.1224,-114.072
2026-07-08T20:20:54+00:00,74551847,301-20789,2030,,0,51.0472,-114.079
2026-07-08T20:20:54+00:00,74551884,3-20789,9066,,0,51.1218,-114.071
2026-07-08T20:20:54+00:00,74551900,3-20789,5086,,0,51.0512,-114.063
2026-07-08T20:20:54+00:00,74551902,3-20789,5160,,0,51.1343,-114.089
2026-07-08T20:20:54+00:00,74551903,3-20789,8792,,0,51.0917,-114.062
2026-07-08T20:20:54+00:00,74551904,3-20789,7305,,0,51.0372,-114.071
2026-07-08T20:20:54+00:00,74551920,3-20789,5762,,0,50.9795,-114.077
2026-07-08T20:20:54+00:00,74551921,3-20789,5186,,0,51.0298,-114.073
2026-07-08T20:20:54+00:00,74551922,3-20789,4583,,0,51.0477,-114.069
2026-07-08T20:20:54+00:00,74552016,306-20789,8985,,0,51.0361,-114.141
2026-07-08T20:20:54+00:00,74552017,306-20789,3902,,0,50.9522,-113.997
2026-07-08T20:20:54+00:00,74552024,306-20789,3756,,0,50.979,-114.076
2026-07-08T20:20:54+00:00,74552029,306-20789,3756,,0,50.9789,-114.075
2026-07-08T20:20:54+00:00,74552030,306-20789,7458,,0,51.0378,-114.136
2026-07-08T20:20:54+00:00,74552050,1-20789,8835,,0,51.0416,-113.951
2026-07-08T20:20:54+00:00,74552051,1-20789,3391,,0,51.0371,-114.02
2026-07-08T20:20:54+00:00,74552052,1-20789,3392,,0,51.0467,-114.065
2026-07-08T20:20:54+00:00,74552053,1-20789,5042,,0,51.0525,-114.113
2026-07-08T20:20:54+00:00,74552054,1-20789,8809,,0,51.0889,-114.193
2026-07-08T20:20:54+00:00,74552092,1-20789,5027,,0,51.0957,-114.22
2026-07-08T20:20:54+00:00,74552093,1-20789,5016,,0,51.0556,-114.13
2026-07-08T20:20:54+00:00,74552094,1-20789,4583,,0,51.0477,-114.069
2026-07-08T20:20:54+00:00,74552097,1-20789,5071,,0,51.041,-113.953
2026-07-08T20:20:54+00:00,74552153,115-20789,2495,,0,51.1752,-114.107
2026-07-08T20:20:54+00:00,74552156,115-20789,4103,,0,51.1646,-114.07
2026-07-08T20:20:54+00:00,74552159,115-20789,3931,,0,51.1605,-114.16
2026-07-08T20:20:54+00:00,74552166,115-20789,6135,,0,51.1439,-114.234
2026-07-08T20:20:54+00:00,74552226,74-20789,4127,,0,51.1109,-114.235
2026-07-08T20:20:54+00:00,74552284,81-20789,4430,,0,51.016,-114.04
2026-07-08T20:20:54+00:00,74552287,81-20789,6449,,0,50.9727,-114.071
2026-07-08T20:20:54+00:00,74552323,15-20789,7309,,0,51.0253,-114.071
2026-07-08T20:20:54+00:00,74552338,15-20789,7307,,0,51.0399,-114.071
2026-07-08T20:20:54+00:00,74552352,15-20789,5624,,0,50.9642,-114.077
2026-07-08T20:20:54+00:00,74552409,40-20789,9260,,0,51.0719,-114.163
2026-07-08T20:20:54+00:00,74552422,40-20789,5012,,0,51.0562,-114.13
2026-07-08T20:20:54+00:00,74552435,40-20789,7223,,0,51.1261,-114.199
2026-07-08T20:20:54+00:00,74552439,134-20789,6082,,0,51.1095,-114.199
2026-07-08T20:20:54+00:00,74552512,94-20789,7779,,0,51.028,-114.17
2026-07-08T20:20:54+00:00,74552557,,8379,,0,51.0371,-114.186
2026-07-08T20:20:54+00:00,74552612,41-20789,5528,,0,50.9976,-114.068
2026-07-08T20:20:54+00:00,74552613,41-20789,6341,,0,50.985,-114.011
2026-07-08T20:20:54+00:00,74552616,36-20789,9608,,0,50.997,-114.021
2026-07-08T20:20:54+00:00,74552674,14-20789,6788,,0,50.8816,-113.957
2026-07-08T20:20:54+00:00,74552695,14-20789,3621,,0,50.8986,-114.07
2026-07-08T20:20:54+00:00,74552723,14-20789,6065,,0,50.9016,-114.024
2026-07-08T20:20:54+00:00,74552749,14-20789,8518,,0,50.9023,-114.104
2026-07-08T20:20:54+00:00,74552826,22-20789,8961,,0,51.0169,-114.171
2026-07-08T20:20:54+00:00,74552847,10-20789,5720,,0,50.9577,-114.071
2026-07-08T20:20:54+00:00,74552878,10-20789,2371,,0,51.0494,-114.063
2026-07-08T20:20:54+00:00,74552879,10-20789,5526,,0,50.9978,-114.069
2026-07-08T20:20:54+00:00,74552912,402-20789,6950,,0,50.9795,-114.078
2026-07-08T20:20:54+00:00,74552986,,1807,,0,51.1659,-114.023
2026-07-08T20:20:54+00:00,74553014,,5397,,0,51.0432,-114.053
2026-07-08T20:20:54+00:00,74553027,,9733,,0,50.8846,-113.969
2026-07-08T20:20:54+00:00,74553073,,3756,,0,50.9788,-114.075
2026-07-08T20:20:54+00:00,74553303,,,,0,51.1396,-113.995
2026-07-08T20:20:54+00:00,74553369,,7576,,0,51.0768,-113.999
2026-07-08T20:20:54+00:00,74553484,,8577,,0,51.1532,-114.067
2026-07-08T20:20:54+00:00,74553539,,5955,,0,50.9514,-114.074
2026-07-08T20:20:54+00:00,74553558,,6353,,0,51.0842,-114.046
2026-07-08T20:20:54+00:00,74553619,,4559,,0,51.096,-113.967
2026-07-08T20:20:54+00:00,74553654,,,,0,51.0481,-114.018
2026-07-08T20:20:54+00:00,74553682,,,,0,51.0664,-114.025
2026-07-08T20:20:54+00:00,74553689,,6818,,0,51.0653,-114.104
2026-07-08T20:20:54+00:00,74553720,,7834,,0,51.0422,-114.058
2026-07-08T20:20:54+00:00,74553793,,6662,,0,51.0961,-114.06
2026-07-08T20:20:54+00:00,74553878,,,,0,51.1089,-114.14
2026-07-08T20:20:54+00:00,74553961,,2656,,0,50.9414,-113.978
2026-07-08T20:20:54+00:00,74553992,,4941,,0,50.8997,-114.068
2026-07-08T20:20:54+00:00,74554040,,6128,,0,50.9643,-114.072
2026-07-08T20:20:54+00:00,74554074,,8580,,0,51.1253,-113.948
2026-07-08T20:20:54+00:00,74554145,,8568,,0,51.0473,-114.029
2026-07-08T20:20:54+00:00,74554251,,9733,,0,50.8846,-113.969
2026-07-08T20:20:54+00:00,74554349,,3645,,0,51.0406,-114.136
2026-07-08T20:20:54+00:00,74554376,,7666,,0,51.0495,-114.081
2026-07-08T20:20:54+00:00,74554405,405-20789,3365,,0,51.0309,-114.057
2026-07-08T20:20:54+00:00,74554434,405-20789,8454,,0,51.1421,-114.069
2026-07-08T20:20:54+00:00,74554461,405-20789,5153,,0,51.0949,-114.063
2026-07-08T20:20:54+00:00,74554490,405-20789,8445,,0,51.1364,-114.071
2026-07-08T20:20:54+00:00,74554518,405-20789,5700,,0,51.0493,-114.062
2026-07-08T20:20:54+00:00,74554545,405-20789,3365,,0,51.032,-114.058
2026-07-08T20:20:54+00:00,74554579,406-20789,3365,,0,51.0321,-114.058
2026-07-08T20:20:54+00:00,74554609,406-20789,3507,,0,50.9162,-113.958
2026-07-08T20:20:54+00:00,74554635,406-20789,7633,,0,50.9713,-114.002
2026-07-08T20:20:54+00:00,74554663,406-20789,2849,,0,50.9217,-113.958
2026-07-08T20:20:54+00:00,74554689,406-20789,5556,,0,51.0165,-114.064
2026-07-08T20:20:54+00:00,74554712,406-20789,4916,,0,50.9495,-113.988
2026-07-08T20:20:54+00:00,75328858,,2860,,0,51.1548,-114.028
2026-07-08T22:06:34+00:00,74542534,93-20789,8916,,0,51.0515,-114.136
2026-07-08T22:06:34+00:00,74542547,29-20789,8311,,0,50.9382,-114.027
2026-07-08T22:06:34+00:00,74542564,32-20789,6015,,0,51.0814,-114.029
2026-07-08T22:06:34+00:00,74542585,46-20789,7365,,0,51.128,-114.089
2026-07-08T22:06:34+00:00,74542602,32-20789,7343,,0,51.0959,-114.033
2026-07-08T22:06:34+00:00,74542621,32-20789,6880,,0,51.1105,-114.055
2026-07-08T22:06:34+00:00,74542661,48-20789,6055,,0,51.0707,-113.97
2026-07-08T22:06:34+00:00,74542706,48-20789,6717,,0,51.0779,-113.947
2026-07-08T22:06:34+00:00,74542772,59-20789,2287,,0,51.1281,-113.958
2026-07-08T22:06:34+00:00,74542815,88-20789,8445,,0,51.1327,-114.071
2026-07-08T22:06:34+00:00,74542862,93-20789,8007,,0,51.0151,-114.176
2026-07-08T22:06:34+00:00,74542867,93-20789,4178,,0,51.056,-114.186
2026-07-08T22:06:34+00:00,74542869,93-20789,6038,,0,51.018,-114.163
2026-07-08T22:06:34+00:00,74542923,118-20789,7807,,0,51.1321,-114.099
2026-07-08T22:06:34+00:00,74542984,299-20789,6842,,0,51.1254,-114.207
2026-07-08T22:06:34+00:00,74543008,404-20789,5511,,0,51.0575,-114.095
2026-07-08T22:06:34+00:00,74543017,152-20789,3506,,0,50.9155,-113.957
2026-07-08T22:06:34+00:00,74543049,414-20789,7857,,0,51.0438,-114.095
2026-07-08T22:06:34+00:00,74543058,421-20789,4292,,0,51.1704,-114.082
2026-07-08T22:06:34+00:00,74543104,422-20789,7125,,0,51.1056,-114.179
2026-07-08T22:06:34+00:00,74543140,440-20789,6709,,0,51.0467,-113.994
2026-07-08T22:06:34+00:00,74543207,91-20789,6727,,0,51.0659,-114.106
2026-07-08T22:06:34+00:00,74543280,135-20789,5872,,0,51.0595,-113.98
2026-07-08T22:06:34+00:00,74543291,135-20789,6306,,0,51.0191,-113.976
2026-07-08T22:06:34+00:00,74543361,155-20789,6709,,0,51.0467,-113.994
2026-07-08T22:06:34+00:00,74543400,58-20789,5872,,0,51.0595,-113.98
2026-07-08T22:06:34+00:00,74543435,58-20789,8390,,0,51.0241,-113.96
2026-07-08T22:06:34+00:00,74543460,38-20789,6387,,0,51.0816,-113.982
2026-07-08T22:06:34+00:00,74543516,42-20789,4380,,0,51.0633,-113.945
2026-07-08T22:06:34+00:00,74543531,42-20789,6219,,0,51.0453,-113.968
2026-07-08T22:06:34+00:00,74543555,49-20789,4331,,0,51.0625,-113.954
2026-07-08T22:06:34+00:00,74543587,49-20789,6765,,0,51.0589,-113.982
2026-07-08T22:06:34+00:00,74543663,127-20789,6020,,0,51.0522,-114.008
2026-07-08T22:06:34+00:00,74543665,127-20789,6146,,0,51.0545,-113.942
2026-07-08T22:06:34+00:00,74543698,87-20789,5872,,0,51.0595,-113.98
2026-07-08T22:06:34+00:00,74543731,67-20789,4359,,0,51.0531,-113.949
2026-07-08T22:06:34+00:00,74543792,67-20789,7770,,0,51.0539,-113.981
2026-07-08T22:06:34+00:00,74543852,35-20789,9169,,0,50.9403,-114.04
2026-07-08T22:06:34+00:00,74543978,125-20789,6478,,0,50.9528,-114.135
2026-07-08T22:06:34+00:00,74544023,44-20789,6916,,0,50.9306,-114.066
2026-07-08T22:06:34+00:00,74544034,66-20789,4642,,0,51.0446,-114.11
2026-07-08T22:06:34+00:00,74544036,66-20789,6210,,0,50.9965,-114.118
2026-07-08T22:06:34+00:00,74544169,68-20789,6080,,0,51.0958,-113.935
2026-07-08T22:06:34+00:00,74544223,6-20789,8766,,0,51.0362,-114.103
